0	0
1	0
2	0
3	0
4	0
5	0
6	0
8	0
9	0
10	0
11	0
12	0
13	0
16	0
17	0
18	0
19	0
20	0
21	0
24	0
25	0
26	0
27	0
28	0
29	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
58	0
59	0
60	0
61	0
62	0
63	0
66	0
67	0
68	0
69	0
70	0
71	0
74	0
75	0
76	0
77	0
78	0
79	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
108	0
109	0
110	0
111	0
112	0
113	0
116	0
117	0
118	0
119	0
120	0
121	0
124	0
125	0
126	0
127	0
128	0
129	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
158	0
159	0
160	0
161	0
162	0
163	0
166	0
167	0
168	0
169	0
170	0
171	0
174	0
175	0
176	0
177	0
178	0
179	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
208	0
209	0
210	0
211	0
212	0
213	0
216	0
217	0
218	0
219	0
220	0
221	0
224	0
225	0
226	0
227	0
228	0
229	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
258	0
259	0
260	0
261	0
262	0
263	0
266	0
267	0
268	0
269	0
270	0
271	0
274	0
275	0
276	0
277	0
278	0
279	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
308	0
309	0
310	0
311	0
312	0
313	0
316	0
317	0
318	0
319	0
320	0
321	0
324	0
325	0
326	0
327	0
328	0
329	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
358	0
359	0
360	0
361	0
362	0
363	0
366	0
367	0
368	0
369	0
370	0
371	0
374	0
375	0
376	0
377	0
378	0
379	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
408	0
409	0
410	0
411	0
412	0
413	0
416	0
417	0
418	0
419	0
420	0
421	0
424	0
425	0
426	0
427	0
428	0
429	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
458	0
459	0
460	0
461	0
462	0
463	0
466	0
467	0
468	0
469	0
470	0
471	0
474	0
475	0
476	0
477	0
478	0
479	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
508	0
509	0
510	0
511	0
512	0
513	0
516	0
517	0
518	0
519	0
520	0
521	0
524	0
525	0
526	0
527	0
528	0
529	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
558	0
559	0
560	0
561	0
562	0
563	0
566	0
567	0
568	0
569	0
570	0
571	0
574	0
575	0
576	0
577	0
578	0
579	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
608	0
609	0
610	0
611	0
612	0
613	0
616	0
617	0
618	0
619	0
620	0
621	0
624	0
625	0
626	0
627	0
628	0
629	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
658	0
659	0
660	0
661	0
662	0
663	0
666	0
667	0
668	0
669	0
670	0
671	0
674	0
675	0
676	0
677	0
678	0
679	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
808	0
809	0
810	0
811	0
812	0
813	0
816	0
817	0
818	0
819	0
820	0
821	0
824	0
825	0
826	0
827	0
828	0
829	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
858	0
859	0
860	0
861	0
862	0
863	0
866	0
867	0
868	0
869	0
870	0
871	0
874	0
875	0
876	0
877	0
878	0
879	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
908	0
909	0
910	0
911	0
912	0
913	0
916	0
917	0
918	0
919	0
920	0
921	0
924	0
925	0
926	0
927	0
928	0
929	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
958	0
959	0
960	0
961	0
962	0
963	0
966	0
967	0
968	0
969	0
970	0
971	0
974	0
975	0
976	0
977	0
978	0
979	0
1000	0
1001	0
1002	0
1003	0
1004	0
1005	0
1006	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1016	0
1017	0
1018	0
1019	0
1020	0
1021	0
1024	0
1025	0
1026	0
1027	0
1028	0
1029	0
1050	0
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1058	0
1059	0
1060	0
1061	0
1062	0
1063	0
1066	0
1067	0
1068	0
1069	0
1070	0
1071	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1100	0
1101	0
1102	0
1103	0
1104	0
1105	0
1106	0
1108	0
1109	0
1110	0
1111	0
1112	0
1113	0
1116	0
1117	0
1118	0
1119	0
